192.168.111.19	timestamp	2019-05-22T14:12:47.000000Z	value	418376.152
192.168.111.19	timestamp	2019-05-22T14:12:48.000000Z	value	418376.162
192.168.111.19	timestamp	2019-05-22T14:12:49.000000Z	value	418389.278
192.168.111.19	timestamp	2019-05-22T14:12:50.000000Z	value	418405.135
192.168.111.19	timestamp	2019-05-22T14:12:51.000000Z	value	418405.142
192.168.111.19	timestamp	2019-05-22T14:12:52.000000Z	value	418415.69
192.168.111.19	timestamp	2019-05-22T14:12:53.000000Z	value	418425.018
192.168.111.19	timestamp	2019-05-22T14:12:54.000000Z	value	418433.995
192.168.111.19	timestamp	2019-05-22T14:12:55.000000Z	value	418443.154
192.168.111.19	timestamp	2019-05-22T14:12:56.000000Z	value	418445.64
192.168.111.19	timestamp	2019-05-22T14:12:57.000000Z	value	418456.204
192.168.111.19	timestamp	2019-05-22T14:12:58.000000Z	value	418465.912
192.168.111.19	timestamp	2019-05-22T14:12:59.000000Z	value	418478.631
192.168.111.19	timestamp	2019-05-22T14:13:00.000000Z	value	418483.327
192.168.111.19	timestamp	2019-05-22T14:13:01.000000Z	value	418505.085
192.168.111.19	timestamp	2019-05-22T14:13:02.000000Z	value	418533.369
192.168.111.19	timestamp	2019-05-22T14:13:03.000000Z	value	418556.756
192.168.111.19	timestamp	2019-05-22T14:13:04.000000Z	value	418568.406
192.168.111.19	timestamp	2019-05-22T14:13:05.000000Z	value	418575.494
192.168.111.19	timestamp	2019-05-22T14:13:06.000000Z	value	418581.524
192.168.111.19	timestamp	2019-05-22T14:13:07.000000Z	value	418581.53
192.168.111.19	timestamp	2019-05-22T14:13:08.000000Z	value	418591.114
192.168.111.19	timestamp	2019-05-22T14:13:09.000000Z	value	418601.022
192.168.111.19	timestamp	2019-05-22T14:13:10.000000Z	value	418614.978
192.168.111.19	timestamp	2019-05-22T14:13:11.000000Z	value	418658.193
192.168.111.19	timestamp	2019-05-22T14:13:12.000000Z	value	418707.744
192.168.111.19	timestamp	2019-05-22T14:13:13.000000Z	value	418752.394
192.168.111.19	timestamp	2019-05-22T14:13:14.000000Z	value	418762.443
192.168.111.19	timestamp	2019-05-22T14:13:15.000000Z	value	418762.447
192.168.111.19	timestamp	2019-05-22T14:13:16.000000Z	value	418772.054
192.168.111.19	timestamp	2019-05-22T14:13:17.000000Z	value	418772.077
192.168.111.19	timestamp	2019-05-22T14:13:18.000000Z	value	418781.205
192.168.111.19	timestamp	2019-05-22T14:13:19.000000Z	value	418790.521
192.168.111.19	timestamp	2019-05-22T14:13:20.000000Z	value	418799.515
192.168.111.19	timestamp	2019-05-22T14:13:21.000000Z	value	418799.942
192.168.111.19	timestamp	2019-05-22T14:13:22.000000Z	value	418833.014
192.168.111.19	timestamp	2019-05-22T14:13:23.000000Z	value	418869.529
192.168.111.19	timestamp	2019-05-22T14:13:24.000000Z	value	418882.624
192.168.111.19	timestamp	2019-05-22T14:13:25.000000Z	value	418882.624
192.168.111.19	timestamp	2019-05-22T14:13:26.000000Z	value	418882.624
192.168.111.19	timestamp	2019-05-22T14:13:27.000000Z	value	418882.627
192.168.111.19	timestamp	2019-05-22T14:13:28.000000Z	value	418882.632
192.168.111.19	timestamp	2019-05-22T14:13:29.000000Z	value	418882.632
192.168.111.19	timestamp	2019-05-22T14:13:30.000000Z	value	418882.632
192.168.111.19	timestamp	2019-05-22T14:13:31.000000Z	value	418882.632
192.168.111.19	timestamp	2019-05-22T14:13:32.000000Z	value	418882.632
192.168.111.19	timestamp	2019-05-22T14:13:33.000000Z	value	418882.632
192.168.111.19	timestamp	2019-05-22T14:13:34.000000Z	value	418883.181
192.168.111.19	timestamp	2019-05-22T14:13:35.000000Z	value	418883.713
192.168.111.19	timestamp	2019-05-22T14:13:36.000000Z	value	418885.636
192.168.111.19	timestamp	2019-05-22T14:13:37.000000Z	value	418887.746
192.168.111.19	timestamp	2019-05-22T14:13:38.000000Z	value	418890.157
192.168.111.19	timestamp	2019-05-22T14:13:39.000000Z	value	418893.121
192.168.111.19	timestamp	2019-05-22T14:13:40.000000Z	value	418898.286
192.168.111.19	timestamp	2019-05-22T14:13:41.000000Z	value	418902.652
192.168.111.19	timestamp	2019-05-22T14:13:42.000000Z	value	418907.442
192.168.111.19	timestamp	2019-05-22T14:13:43.000000Z	value	418912.68
192.168.111.19	timestamp	2019-05-22T14:13:44.000000Z	value	418920.034
192.168.111.19	timestamp	2019-05-22T14:13:45.000000Z	value	418927.51
192.168.111.19	timestamp	2019-05-22T14:13:46.000000Z	value	418934.682
192.168.111.19	timestamp	2019-05-22T14:13:47.000000Z	value	418942.284
192.168.111.19	timestamp	2019-05-22T14:13:48.000000Z	value	418951.034
192.168.111.19	timestamp	2019-05-22T14:13:49.000000Z	value	418962.21
192.168.111.19	timestamp	2019-05-22T14:13:50.000000Z	value	418971.585
192.168.111.19	timestamp	2019-05-22T14:13:51.000000Z	value	418981.128
192.168.111.19	timestamp	2019-05-22T14:13:52.000000Z	value	418991.47
192.168.111.19	timestamp	2019-05-22T14:13:53.000000Z	value	419006.736
192.168.111.19	timestamp	2019-05-22T14:13:54.000000Z	value	419018.493
192.168.111.19	timestamp	2019-05-22T14:13:55.000000Z	value	419030.407
192.168.111.19	timestamp	2019-05-22T14:13:56.000000Z	value	419043.157
192.168.111.19	timestamp	2019-05-22T14:13:57.000000Z	value	419059.354
192.168.111.19	timestamp	2019-05-22T14:13:58.000000Z	value	419075.232
192.168.111.19	timestamp	2019-05-22T14:13:59.000000Z	value	419119.459
192.168.111.19	timestamp	2019-05-22T14:14:00.000000Z	value	419164.494
192.168.111.19	timestamp	2019-05-22T14:14:01.000000Z	value	419212.877
192.168.111.19	timestamp	2019-05-22T14:14:02.000000Z	value	419256.925
192.168.111.19	timestamp	2019-05-22T14:14:03.000000Z	value	419303.893
192.168.111.19	timestamp	2019-05-22T14:14:04.000000Z	value	419352.185
192.168.111.19	timestamp	2019-05-22T14:14:05.000000Z	value	419401.284
192.168.111.19	timestamp	2019-05-22T14:14:06.000000Z	value	419451.158
192.168.111.19	timestamp	2019-05-22T14:14:07.000000Z	value	419498.574
192.168.111.19	timestamp	2019-05-22T14:14:08.000000Z	value	419547.53
192.168.111.19	timestamp	2019-05-22T14:14:09.000000Z	value	419596.783
192.168.111.19	timestamp	2019-05-22T14:14:10.000000Z	value	419645.13
192.168.111.19	timestamp	2019-05-22T14:14:11.000000Z	value	419694.047
192.168.111.19	timestamp	2019-05-22T14:14:12.000000Z	value	419743.439
192.168.111.19	timestamp	2019-05-22T14:14:13.000000Z	value	419779.596
192.168.111.19	timestamp	2019-05-22T14:14:14.000000Z	value	419818.351
192.168.111.19	timestamp	2019-05-22T14:14:15.000000Z	value	419845.859
192.168.111.19	timestamp	2019-05-22T14:14:16.000000Z	value	419886.623
192.168.111.19	timestamp	2019-05-22T14:14:17.000000Z	value	419922.148
192.168.111.19	timestamp	2019-05-22T14:14:18.000000Z	value	419948.93
192.168.111.19	timestamp	2019-05-22T14:14:19.000000Z	value	419983.155
192.168.111.19	timestamp	2019-05-22T14:14:20.000000Z	value	420025.848
192.168.111.19	timestamp	2019-05-22T14:14:21.000000Z	value	420055.677
192.168.111.19	timestamp	2019-05-22T14:14:22.000000Z	value	420095.829
192.168.111.19	timestamp	2019-05-22T14:14:23.000000Z	value	420137.528
192.168.111.19	timestamp	2019-05-22T14:14:24.000000Z	value	420179.361
192.168.111.19	timestamp	2019-05-22T14:14:25.000000Z	value	420210.889
192.168.111.19	timestamp	2019-05-22T14:14:26.000000Z	value	420259.784
192.168.111.19	timestamp	2019-05-22T14:14:27.000000Z	value	420309.348
192.168.111.19	timestamp	2019-05-22T14:14:28.000000Z	value	420348.748
192.168.111.19	timestamp	2019-05-22T14:14:29.000000Z	value	420396.3
192.168.111.19	timestamp	2019-05-22T14:14:30.000000Z	value	420442.639
192.168.111.19	timestamp	2019-05-22T14:14:31.000000Z	value	420492.602
192.168.111.19	timestamp	2019-05-22T14:14:32.000000Z	value	420542.381
192.168.111.19	timestamp	2019-05-22T14:14:33.000000Z	value	420592.16
192.168.111.19	timestamp	2019-05-22T14:14:34.000000Z	value	420640.253
192.168.111.19	timestamp	2019-05-22T14:14:35.000000Z	value	420689.04
192.168.111.19	timestamp	2019-05-22T14:14:36.000000Z	value	420739.347
192.168.111.19	timestamp	2019-05-22T14:14:37.000000Z	value	420790.258
192.168.111.19	timestamp	2019-05-22T14:14:38.000000Z	value	420835.498
192.168.111.19	timestamp	2019-05-22T14:14:39.000000Z	value	420880.83
192.168.111.19	timestamp	2019-05-22T14:14:40.000000Z	value	420928.475
192.168.111.19	timestamp	2019-05-22T14:14:41.000000Z	value	420975.481
192.168.111.19	timestamp	2019-05-22T14:14:42.000000Z	value	421024.579
192.168.111.19	timestamp	2019-05-22T14:14:43.000000Z	value	421073.668
192.168.111.19	timestamp	2019-05-22T14:14:44.000000Z	value	421124.218
192.168.111.19	timestamp	2019-05-22T14:14:45.000000Z	value	421173.749
192.168.111.19	timestamp	2019-05-22T14:14:46.000000Z	value	421210.405
192.168.111.19	timestamp	2019-05-22T14:14:47.000000Z	value	421252.918
192.168.111.19	timestamp	2019-05-22T14:14:48.000000Z	value	421303.63
192.168.111.19	timestamp	2019-05-22T14:14:49.000000Z	value	421353.4
192.168.111.19	timestamp	2019-05-22T14:14:50.000000Z	value	421398.748
192.168.111.19	timestamp	2019-05-22T14:14:51.000000Z	value	421445.677
192.168.111.19	timestamp	2019-05-22T14:14:52.000000Z	value	421452.841
192.168.111.19	timestamp	2019-05-22T14:14:53.000000Z	value	421452.841
192.168.111.19	timestamp	2019-05-22T14:14:54.000000Z	value	421452.841
192.168.111.19	timestamp	2019-05-22T14:14:55.000000Z	value	421452.841
192.168.111.19	timestamp	2019-05-22T14:14:56.000000Z	value	421452.841
192.168.111.19	timestamp	2019-05-22T14:14:57.000000Z	value	421452.841
192.168.111.19	timestamp	2019-05-22T14:14:58.000000Z	value	421452.841
192.168.111.19	timestamp	2019-05-22T14:14:59.000000Z	value	421452.858
192.168.111.19	timestamp	2019-05-22T14:15:00.000000Z	value	421452.858
192.168.111.19	timestamp	2019-05-22T14:15:01.000000Z	value	421452.858
192.168.111.19	timestamp	2019-05-22T14:15:02.000000Z	value	421452.858
192.168.111.19	timestamp	2019-05-22T14:15:03.000000Z	value	421452.858
192.168.111.19	timestamp	2019-05-22T14:15:04.000000Z	value	421452.858
192.168.111.19	timestamp	2019-05-22T14:15:05.000000Z	value	421452.858
192.168.111.19	timestamp	2019-05-22T14:15:06.000000Z	value	421452.858
192.168.111.19	timestamp	2019-05-22T14:15:07.000000Z	value	421452.858
192.168.111.19	timestamp	2019-05-22T14:15:08.000000Z	value	421452.858
192.168.111.19	timestamp	2019-05-22T14:15:09.000000Z	value	421452.867
192.168.111.19	timestamp	2019-05-22T14:15:10.000000Z	value	421452.867
192.168.111.19	timestamp	2019-05-22T14:15:11.000000Z	value	421452.867
192.168.111.19	timestamp	2019-05-22T14:15:12.000000Z	value	421452.867
192.168.111.19	timestamp	2019-05-22T14:15:13.000000Z	value	421452.867
192.168.111.19	timestamp	2019-05-22T14:15:14.000000Z	value	421452.867
192.168.111.19	timestamp	2019-05-22T14:15:15.000000Z	value	421452.867
192.168.111.19	timestamp	2019-05-22T14:15:16.000000Z	value	421452.867
192.168.111.19	timestamp	2019-05-22T14:15:17.000000Z	value	421452.867
192.168.111.19	timestamp	2019-05-22T14:15:18.000000Z	value	421452.867
192.168.111.19	timestamp	2019-05-22T14:15:19.000000Z	value	421452.876
192.168.111.19	timestamp	2019-05-22T14:15:20.000000Z	value	421452.876
192.168.111.19	timestamp	2019-05-22T14:15:21.000000Z	value	421452.876
192.168.111.19	timestamp	2019-05-22T14:15:22.000000Z	value	421452.876
192.168.111.19	timestamp	2019-05-22T14:15:23.000000Z	value	421452.876
192.168.111.19	timestamp	2019-05-22T14:15:24.000000Z	value	421452.88
192.168.111.19	timestamp	2019-05-22T14:15:25.000000Z	value	421472.692
192.168.111.19	timestamp	2019-05-22T14:15:26.000000Z	value	421520.211
192.168.111.19	timestamp	2019-05-22T14:15:27.000000Z	value	421567.923
192.168.111.19	timestamp	2019-05-22T14:15:28.000000Z	value	421615.143
192.168.111.19	timestamp	2019-05-22T14:15:29.000000Z	value	421663.974
192.168.111.19	timestamp	2019-05-22T14:15:30.000000Z	value	421713.172
192.168.111.19	timestamp	2019-05-22T14:15:31.000000Z	value	421761.786
192.168.111.19	timestamp	2019-05-22T14:15:32.000000Z	value	421811.174
192.168.111.19	timestamp	2019-05-22T14:15:33.000000Z	value	421823.893
192.168.111.19	timestamp	2019-05-22T14:15:34.000000Z	value	421832.787
192.168.111.19	timestamp	2019-05-22T14:15:35.000000Z	value	421837.316
192.168.111.19	timestamp	2019-05-22T14:15:36.000000Z	value	421842.901
192.168.111.19	timestamp	2019-05-22T14:15:37.000000Z	value	421842.902
192.168.111.19	timestamp	2019-05-22T14:15:38.000000Z	value	421862.049
192.168.111.19	timestamp	2019-05-22T14:15:39.000000Z	value	421874.23
192.168.111.19	timestamp	2019-05-22T14:15:40.000000Z	value	421879.704
192.168.111.19	timestamp	2019-05-22T14:15:41.000000Z	value	421889.539
192.168.111.19	timestamp	2019-05-22T14:15:42.000000Z	value	421894.679
192.168.111.19	timestamp	2019-05-22T14:15:43.000000Z	value	421900.584
192.168.111.19	timestamp	2019-05-22T14:15:44.000000Z	value	421909.873
192.168.111.19	timestamp	2019-05-22T14:15:45.000000Z	value	421921.7
192.168.111.19	timestamp	2019-05-22T14:15:46.000000Z	value	421931.953
192.168.111.19	timestamp	2019-05-22T14:15:47.000000Z	value	421933.761
192.168.111.19	timestamp	2019-05-22T14:15:48.000000Z	value	421949.822
192.168.111.19	timestamp	2019-05-22T14:15:49.000000Z	value	421975.34
192.168.111.19	timestamp	2019-05-22T14:15:50.000000Z	value	421992.23
192.168.111.19	timestamp	2019-05-22T14:15:51.000000Z	value	422002.113
192.168.111.19	timestamp	2019-05-22T14:15:52.000000Z	value	422013.495
192.168.111.19	timestamp	2019-05-22T14:15:53.000000Z	value	422024.058
192.168.111.19	timestamp	2019-05-22T14:15:54.000000Z	value	422046.888
192.168.111.19	timestamp	2019-05-22T14:15:55.000000Z	value	422089.369
192.168.111.19	timestamp	2019-05-22T14:15:56.000000Z	value	422093.471
192.168.111.19	timestamp	2019-05-22T14:15:57.000000Z	value	422106.388
192.168.111.19	timestamp	2019-05-22T14:15:58.000000Z	value	422121.959
192.168.111.19	timestamp	2019-05-22T14:15:59.000000Z	value	422133.355
192.168.111.19	timestamp	2019-05-22T14:16:00.000000Z	value	422167.11
192.168.111.19	timestamp	2019-05-22T14:16:01.000000Z	value	422183.217
192.168.111.19	timestamp	2019-05-22T14:16:02.000000Z	value	422197.481
192.168.111.19	timestamp	2019-05-22T14:16:03.000000Z	value	422206.491
192.168.111.19	timestamp	2019-05-22T14:16:04.000000Z	value	422250.47
192.168.111.19	timestamp	2019-05-22T14:16:05.000000Z	value	422288.993
192.168.111.19	timestamp	2019-05-22T14:16:06.000000Z	value	422323.533
192.168.111.19	timestamp	2019-05-22T14:16:07.000000Z	value	422342.8
192.168.111.19	timestamp	2019-05-22T14:16:08.000000Z	value	422362.707
192.168.111.19	timestamp	2019-05-22T14:16:09.000000Z	value	422387.219
192.168.111.19	timestamp	2019-05-22T14:16:10.000000Z	value	422398.276
192.168.111.19	timestamp	2019-05-22T14:16:11.000000Z	value	422413.633
192.168.111.19	timestamp	2019-05-22T14:16:12.000000Z	value	422425.524
192.168.111.19	timestamp	2019-05-22T14:16:13.000000Z	value	422474.535
192.168.111.19	timestamp	2019-05-22T14:16:14.000000Z	value	422512.686
192.168.111.19	timestamp	2019-05-22T14:16:15.000000Z	value	422525.888
192.168.111.19	timestamp	2019-05-22T14:16:16.000000Z	value	422543.939
192.168.111.19	timestamp	2019-05-22T14:16:17.000000Z	value	422558.406
192.168.111.19	timestamp	2019-05-22T14:16:18.000000Z	value	422579.55
192.168.111.19	timestamp	2019-05-22T14:16:19.000000Z	value	422595.734
192.168.111.19	timestamp	2019-05-22T14:16:20.000000Z	value	422611.798
192.168.111.19	timestamp	2019-05-22T14:16:21.000000Z	value	422628.817
192.168.111.19	timestamp	2019-05-22T14:16:22.000000Z	value	422651.122
192.168.111.19	timestamp	2019-05-22T14:16:23.000000Z	value	422670.802
192.168.111.19	timestamp	2019-05-22T14:16:24.000000Z	value	422688.511
192.168.111.19	timestamp	2019-05-22T14:16:25.000000Z	value	422707.886
192.168.111.19	timestamp	2019-05-22T14:16:26.000000Z	value	422731.521
192.168.111.19	timestamp	2019-05-22T14:16:27.000000Z	value	422755.798
192.168.111.19	timestamp	2019-05-22T14:16:28.000000Z	value	422776.688
192.168.111.19	timestamp	2019-05-22T14:16:29.000000Z	value	422798.164
192.168.111.19	timestamp	2019-05-22T14:16:30.000000Z	value	422821.111
192.168.111.19	timestamp	2019-05-22T14:16:31.000000Z	value	422850.685
192.168.111.19	timestamp	2019-05-22T14:16:32.000000Z	value	422873.329
192.168.111.19	timestamp	2019-05-22T14:16:33.000000Z	value	422896.989
192.168.111.19	timestamp	2019-05-22T14:16:34.000000Z	value	422921.423
192.168.111.19	timestamp	2019-05-22T14:16:35.000000Z	value	422954.135
192.168.111.19	timestamp	2019-05-22T14:16:36.000000Z	value	422981.392
192.168.111.19	timestamp	2019-05-22T14:16:37.000000Z	value	423006.612
192.168.111.19	timestamp	2019-05-22T14:16:38.000000Z	value	423033.356
192.168.111.19	timestamp	2019-05-22T14:16:39.000000Z	value	423065.387
192.168.111.19	timestamp	2019-05-22T14:16:40.000000Z	value	423099.534
192.168.111.19	timestamp	2019-05-22T14:16:41.000000Z	value	423128.093
192.168.111.19	timestamp	2019-05-22T14:16:42.000000Z	value	423156.688
192.168.111.19	timestamp	2019-05-22T14:16:43.000000Z	value	423186.008
192.168.111.19	timestamp	2019-05-22T14:16:44.000000Z	value	423228.224
192.168.111.19	timestamp	2019-05-22T14:16:45.000000Z	value	423259.299
192.168.111.19	timestamp	2019-05-22T14:16:46.000000Z	value	423289.887
192.168.111.19	timestamp	2019-05-22T14:16:47.000000Z	value	423321.711
192.168.111.19	timestamp	2019-05-22T14:16:48.000000Z	value	423368.324
192.168.111.19	timestamp	2019-05-22T14:16:49.000000Z	value	423418.435
192.168.111.19	timestamp	2019-05-22T14:16:50.000000Z	value	423469.014
192.168.111.19	timestamp	2019-05-22T14:16:51.000000Z	value	423518.488
192.168.111.19	timestamp	2019-05-22T14:16:52.000000Z	value	423566.579
192.168.111.19	timestamp	2019-05-22T14:16:53.000000Z	value	423616.933
192.168.111.19	timestamp	2019-05-22T14:16:54.000000Z	value	423668.358
192.168.111.19	timestamp	2019-05-22T14:16:55.000000Z	value	423714.723
192.168.111.19	timestamp	2019-05-22T14:16:56.000000Z	value	423765.355
192.168.111.19	timestamp	2019-05-22T14:16:57.000000Z	value	423813.553
192.168.111.19	timestamp	2019-05-22T14:16:58.000000Z	value	423862.199
192.168.111.19	timestamp	2019-05-22T14:16:59.000000Z	value	423911.759
192.168.111.19	timestamp	2019-05-22T14:17:00.000000Z	value	423961.591
192.168.111.19	timestamp	2019-05-22T14:17:01.000000Z	value	424011.372
192.168.111.19	timestamp	2019-05-22T14:17:02.000000Z	value	424059.264
192.168.111.19	timestamp	2019-05-22T14:17:03.000000Z	value	424107.564
192.168.111.19	timestamp	2019-05-22T14:17:04.000000Z	value	424153.572
192.168.111.19	timestamp	2019-05-22T14:17:05.000000Z	value	424203.324
192.168.111.19	timestamp	2019-05-22T14:17:06.000000Z	value	424252.397
192.168.111.19	timestamp	2019-05-22T14:17:07.000000Z	value	424302.966
192.168.111.19	timestamp	2019-05-22T14:17:08.000000Z	value	424351.271
192.168.111.19	timestamp	2019-05-22T14:17:09.000000Z	value	424379.745
192.168.111.19	timestamp	2019-05-22T14:17:10.000000Z	value	424414.86
192.168.111.19	timestamp	2019-05-22T14:17:11.000000Z	value	424446.889
192.168.111.19	timestamp	2019-05-22T14:17:12.000000Z	value	424446.891
192.168.111.19	timestamp	2019-05-22T14:17:13.000000Z	value	424465.641
192.168.111.19	timestamp	2019-05-22T14:17:14.000000Z	value	424507.353
192.168.111.19	timestamp	2019-05-22T14:17:15.000000Z	value	424543.133
192.168.111.19	timestamp	2019-05-22T14:17:16.000000Z	value	424545.064
192.168.111.19	timestamp	2019-05-22T14:17:17.000000Z	value	424555.913
192.168.111.19	timestamp	2019-05-22T14:17:18.000000Z	value	424555.914
192.168.111.19	timestamp	2019-05-22T14:17:19.000000Z	value	424565.341
192.168.111.19	timestamp	2019-05-22T14:17:20.000000Z	value	424583.268
192.168.111.19	timestamp	2019-05-22T14:17:21.000000Z	value	424607.613
192.168.111.19	timestamp	2019-05-22T14:17:22.000000Z	value	424607.622
192.168.111.19	timestamp	2019-05-22T14:17:23.000000Z	value	424617.179
192.168.111.19	timestamp	2019-05-22T14:17:24.000000Z	value	424620.952
192.168.111.19	timestamp	2019-05-22T14:17:25.000000Z	value	424631.296
192.168.111.19	timestamp	2019-05-22T14:17:26.000000Z	value	424646.011
192.168.111.19	timestamp	2019-05-22T14:17:27.000000Z	value	424667.662
192.168.111.19	timestamp	2019-05-22T14:17:28.000000Z	value	424716.417
192.168.111.19	timestamp	2019-05-22T14:17:29.000000Z	value	424733.031
192.168.111.19	timestamp	2019-05-22T14:17:30.000000Z	value	424738.381
192.168.111.19	timestamp	2019-05-22T14:17:31.000000Z	value	424744.266
192.168.111.19	timestamp	2019-05-22T14:17:32.000000Z	value	424747.816
192.168.111.19	timestamp	2019-05-22T14:17:33.000000Z	value	424757.108
192.168.111.19	timestamp	2019-05-22T14:17:34.000000Z	value	424767.141
192.168.111.19	timestamp	2019-05-22T14:17:35.000000Z	value	424776.955
192.168.111.19	timestamp	2019-05-22T14:17:36.000000Z	value	424815.262
192.168.111.19	timestamp	2019-05-22T14:17:37.000000Z	value	424850.608
192.168.111.19	timestamp	2019-05-22T14:17:38.000000Z	value	424852.121
192.168.111.19	timestamp	2019-05-22T14:17:39.000000Z	value	424855.178
192.168.111.19	timestamp	2019-05-22T14:17:40.000000Z	value	424855.178
192.168.111.19	timestamp	2019-05-22T14:17:41.000000Z	value	424855.178
192.168.111.19	timestamp	2019-05-22T14:17:42.000000Z	value	424855.178
192.168.111.19	timestamp	2019-05-22T14:17:43.000000Z	value	424855.178
192.168.111.19	timestamp	2019-05-22T14:17:44.000000Z	value	424855.178
192.168.111.19	timestamp	2019-05-22T14:17:45.000000Z	value	424855.178
192.168.111.19	timestamp	2019-05-22T14:17:46.000000Z	value	424855.178
192.168.111.19	timestamp	2019-05-22T14:17:47.000000Z	value	424855.178
192.168.111.19	timestamp	2019-05-22T14:17:48.000000Z	value	424855.178
192.168.111.19	timestamp	2019-05-22T14:17:49.000000Z	value	424855.191
192.168.111.19	timestamp	2019-05-22T14:17:50.000000Z	value	424855.191
192.168.111.19	timestamp	2019-05-22T14:17:51.000000Z	value	424855.191
192.168.111.19	timestamp	2019-05-22T14:17:52.000000Z	value	424855.191
192.168.111.19	timestamp	2019-05-22T14:17:53.000000Z	value	424855.191
192.168.111.19	timestamp	2019-05-22T14:17:54.000000Z	value	424855.191
192.168.111.19	timestamp	2019-05-22T14:17:55.000000Z	value	424855.191
192.168.111.19	timestamp	2019-05-22T14:17:56.000000Z	value	424855.191
192.168.111.19	timestamp	2019-05-22T14:17:57.000000Z	value	424855.191
192.168.111.19	timestamp	2019-05-22T14:17:58.000000Z	value	424855.191
192.168.111.19	timestamp	2019-05-22T14:17:59.000000Z	value	424855.2
192.168.111.19	timestamp	2019-05-22T14:18:00.000000Z	value	424855.2
192.168.111.19	timestamp	2019-05-22T14:18:01.000000Z	value	424855.2
192.168.111.19	timestamp	2019-05-22T14:18:02.000000Z	value	424855.2
192.168.111.19	timestamp	2019-05-22T14:18:03.000000Z	value	424855.2
192.168.111.19	timestamp	2019-05-22T14:18:04.000000Z	value	424855.2
192.168.111.19	timestamp	2019-05-22T14:18:05.000000Z	value	424855.2
192.168.111.19	timestamp	2019-05-22T14:18:06.000000Z	value	424855.2
192.168.111.19	timestamp	2019-05-22T14:18:07.000000Z	value	424855.2
192.168.111.19	timestamp	2019-05-22T14:18:08.000000Z	value	424855.2
192.168.111.19	timestamp	2019-05-22T14:18:09.000000Z	value	424855.21
